"id","review","rating"
26497,"Bought this to aid in grooming my little furball of a yorkenese. I find this to be an excellent product,  delivers as promised. It conditions, detangles, aids in mat removal and has a very light, pleasant scent. Price at Amazon is also the best deal found anywhere. I highly recommend this product.  However,  I gave it four stars instead of five because I have found a product line I like even better. It is an organic Italian pet spa line called  Royal Treatment . It is hard to find as  flavors  are constantly sold out. It is sold on Amazon.com as well as their own web site, but here's a tip:  buy it on HSN.com.  It is so much less expensive there, and periodically goes on  special . These are totally organic, made in italy by the same company that mfgs. Perlier, smell great and work even better. No, I have no connection to them except I use and love their products! I'm not sorry I got this Tropiclean detangler, it runs a close second and I have used other Tropiclean products, esp. the dental products etc. So, when Royal Treatment is not available, I'll use this and I highly recommend it. But if you get the chance, give Royale Treatment a try - everyone will tell you how wonderful your dog looks and smells!",4
26499,"My Golden Retriever doesn't get especially difficult tangles, so I expected good results but was disappointed. I would not recommend.",2
26501,"Very nice, helps with the tangles. Nice scent too",5
26505,"These are great treats.  They're really quite large if you don't break them up (about 5cm).  They don't roll when dropped or thrown on the ground (although I'm sure you could throw them in such a way that they would).  My dogs love them, and they're easy to break up, but not fragile such that they break up in the bag.  I use them for playing 'find the treat' games to distract my dog-reactive dog on walks and he likes them enough to be distracted from the other dog in favor of finding the treat I dropped for him.",5
26506,"My doggy loves these.  I use them as a  high value  treat, meaning he doesn't get them for just any reason- he has to earn them.  And for that purpose, they work really well for him, because he will do just about anything to get one of them.  I keep a bag in the car so that he can behave and get rewarded even on the road.  Glad that amazon carries them because a lot of the pet stores around here either don't carry them or are always out of them.",5
26507,"These are tasty crunchy treats that can be broken up if you are using them for training.  But since many of them were broken up already when they arrived, it was fine.  They were an awesome price and my dogs thought they were pretty tasty.",5
26516,"My puppy likes this toy as a dog toy-but he doesn't favor it over any other toy so I don't know that the coldness helps him at all....",3
26523,"This was too easy for the puppy to pull off the strings on the end. She still plays with it, but it doesn't help her teething issue. I wouldn't buy again and I can't return it because it's damaged.",2
26530,"My puppy loved his a lot - I'm not sure that it was so much a cool teether, but it was good for a fetch toy.",4
26537,"Holds up surprisingly well. My dog likes thrashing it around. Hasn't pulled out any stuffing yet. He loves the crinkly noise!",5
26538,"Our pup has been playing with this for about a month now and so far so good. I like how it can be easily hand washed and left alone to dry. The plastic sound keeps our puppy interested and she loves to chase and tug it during play time.",5
26539,"My dog loves this toy, but I've had to throw it away after only a couple of playtimes!  The fabric is thin and cheap and shreds instantly.  I'm grateful that I was supervising him playing with this because he started swallowing the poly-filling and tag pieces and I was able to take the toy away and save him from an intestinal blockage!",1
26542,"Her first chew toy, it's lasted for months.  She loves fetching it and playing tug of war with it.  The crinkle noise is exciting to her.",5
26543,"A cute toy to see your little puppy running around with. Perfect for puppy photo ops, but hurry with that camera... My pup sure seemed to like it, but a four month old dachshund puppy was able to totally destroy this thing in about ten minutes. Great toy, just wish it lasted like a Kong product.",3
